"Site","Var","StartDate","EndDate","nMeas","nMeas5","MinVal","MaxVal"
"101377","Secchi","2005-03-08","2019-11-20","47","16","0.35","4.5"
"101377","CHLA","2008-11-11","2019-11-20","41","15","1.9","257"
"101377","pH","2005-03-08","2019-11-20","46","16","6.4","9.18"
"101377","ECOLI",NA,NA,"0","0","Inf","-Inf"
"101379","TP","2004-03-25","2019-11-20","50","16","0.006","0.02"
"101379","NH4N","2005-12-13","2019-11-20","51","16","0.001","0.063"
"101379","TN","2004-03-25","2019-11-20","53","16","0.251","0.468"
"101379","Secchi","2005-03-09","2019-11-20","51","15","1.89","8.5"
"101379","CHLA","2004-03-25","2019-11-20","52","15","0.7","20.6"
"101379","pH","2004-03-25","2019-11-20","51","16","7","9.14"
"101379","ECOLI",NA,NA,"0","0","Inf","-Inf"
"101908","TP","2004-11-05","2019-11-26","57","16","0.005","0.065"
"101908","NH4N","2006-03-14","2019-11-26","56","16","0.001","0.052"
"101908","TN","2004-11-05","2019-11-26","57","16","0.282","0.645"
"101908","Secchi","2004-11-05","2019-11-26","56","16","0.75","5.08"
"101908","CHLA","2004-11-05","2019-11-26","57","16","0","11"
"101908","pH","2004-11-05","2019-11-26","56","17","4.68","7.02"
"101908","ECOLI",NA,NA,"0","0","Inf","-Inf"
"101909","TP","2004-11-05","2019-11-26","55","16","0.001","0.099"
"101909","NH4N","2006-03-14","2019-11-26","54","16","0.001","0.268"
"101909","TN","2004-11-05","2019-11-26","55","16","0.07","0.614"
"101909","Secchi","2004-11-05","2019-11-26","55","16","0.3","10.8"
"101909","CHLA","2004-11-05","2019-11-26","55","16","0.1","7.6"
"101909","pH","2004-11-05","2019-11-26","56","17","3.23","5.22"
"101909","ECOLI",NA,NA,"0","0","Inf","-Inf"
"101913","TP","2004-01-20","2019-11-27","58","16","0.007","0.06"
"101913","NH4N","2005-12-07","2019-11-27","56","16","0.002","0.041"
"101913","TN","2004-01-20","2019-11-27","58","16","0.421","1.06"
"101913","Secchi","2004-01-20","2019-11-27","58","16","1.5","5.2"
"101913","CHLA","2004-01-20","2019-11-27","57","16","1.6","22.6"
"101913","pH","2004-01-20","2019-11-27","56","16","5.9","7.28"
"101913","ECOLI",NA,NA,"0","0","Inf","-Inf"
"101930","TP","2004-09-14","2019-11-25","56","16","0.011","0.832"
"101930","NH4N","2005-12-08","2019-11-25","55","16","0.003","0.349"
"101930","TN","2004-09-14","2019-11-25","56","16","0.54","3.02"
"101930","Secchi","2004-09-14","2019-11-25","54","16","0.3","3.5"
"101930","CHLA","2004-09-14","2019-11-25","55","16","0.9","111"
"101930","pH","2005-12-08","2019-11-25","55","17","6.33","9.55"
"101930","ECOLI",NA,NA,"0","0","Inf","-Inf"
"106734","TP","2004-01-20","2019-11-27","58","16","0.004","0.075"
"106734","NH4N","2005-12-07","2019-11-27","56","16","0.001","0.344"
"106734","TN","2004-01-20","2019-11-27","58","16","0.414","1"
"106734","Secchi","2004-01-20","2019-11-27","58","16","1.33","3.6"
"106734","CHLA","2004-01-20","2019-11-27","57","16","0.0051","32.2"
"106734","pH","2004-01-20","2019-11-27","57","16","6.3","8.8"
"106734","ECOLI",NA,NA,"0","0","Inf","-Inf"
"107776","TP","2004-01-20","2019-11-27","59","16","0.011","0.24"
"107776","NH4N","2005-12-07","2019-11-27","57","16","0.002","0.123"
"107776","TN","2004-01-20","2019-11-27","59","16","0.4","1.06"
"107776","Secchi","2004-01-20","2019-11-27","58","16","1.48","4.8"
"107776","CHLA","2004-01-20","2019-11-27","59","16","1.9","22.9"
"107776","pH","2004-01-20","2019-11-27","58","16","5.66","7.5"
"107776","ECOLI",NA,NA,"0","0","Inf","-Inf"
"108232","TP","2005-12-06","2019-11-27","57","16","0.007","0.2"
"108232","NH4N","2005-12-06","2019-11-27","57","16","0.003","0.095"
"108232","TN","2005-12-06","2019-11-27","57","16","0.372","0.789"
"108232","Secchi","2005-12-06","2019-11-27","56","16","1.43","3.65"
"108232","CHLA","2005-12-06","2019-11-27","57","16","0.6","19.1"
"108232","pH","2005-12-06","2019-11-27","58","17","6.2","7.98"
"108232","ECOLI",NA,NA,"0","0","Inf","-Inf"
"108240","TP","2004-11-08","2019-11-26","58","16","0.004","0.072"
"108240","NH4N","2005-12-05","2019-11-26","57","16","0.001","0.056"
"108240","TN","2004-11-08","2019-11-26","58","16","0.281","0.658"
"108240","Secchi","2004-11-08","2019-11-26","58","16","1.45","4.7"
"108240","CHLA","2004-11-08","2019-11-26","58","16","0.4","18.8"
"108240","pH","2004-11-08","2019-11-26","59","17","5.36","7.99"
"108240","ECOLI",NA,NA,"0","0","Inf","-Inf"
"108242","TP","2004-11-09","2019-11-27","58","16","0.006","0.058"
"108242","NH4N","2005-12-07","2019-11-27","57","16","0.001","0.477"
"108242","TN","2004-11-09","2019-11-27","58","16","0.418","1.13"
"108242","Secchi","2004-11-09","2019-11-27","56","15","2","6.04"
"108242","CHLA","2004-11-09","2019-11-27","57","16","1.5","20.6"
"108242","pH","2004-11-09","2019-11-27","57","16","5.54","7.34"
"108242","ECOLI",NA,NA,"0","0","Inf","-Inf"
"108346","TP","2005-03-08","2019-11-20","51","16","0.011","0.094"
"108346","NH4N","2005-12-13","2019-11-20","50","16","0.001","0.168"
"108346","TN","2005-03-08","2019-11-20","52","16","0.269","0.784"
"108346","Secchi","2005-03-08","2019-11-20","50","16","1","8"
"108346","CHLA","2005-03-08","2019-11-20","51","16","0.649","33.6"
"108346","pH","2005-03-08","2019-11-20","50","16","6.94","8.8"
"108346","ECOLI",NA,NA,"0","0","Inf","-Inf"
"108347","TP","2005-03-10","2019-11-19","50","16","0.012","0.181"
"108347","NH4N","2005-12-14","2019-11-19","51","16","0.001","0.275"
"108347","TN","2005-03-10","2019-11-19","51","16","0.171","2.72"
"108347","Secchi","2005-03-10","2019-11-19","53","16","0.3","5.58"
"108347","CHLA","2005-03-10","2019-11-19","52","16","1.4","305"
"108347","pH","2005-03-10","2019-11-19","51","16","7","9.25"
"108347","ECOLI",NA,NA,"0","0","Inf","-Inf"
