"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"branch river at weir intake","TP","2017-01-11","2019-12-09","36","0.004","0.54"
"branch river at weir intake","TURB","2009-08-18","2019-12-09","124","0.18","480"
"branch river at weir intake","ECOLI","2009-08-18","2019-12-09","123","1","1600"
"branch river at weir intake","TON","2009-08-18","2019-12-09","124","0.001","0.079"
"branch river at weir intake","PH","2009-08-18","2019-12-09","124","7.2","7.9"
"cullen creek at road bridge","NH4","2009-07-17","2019-12-11","123","0.005","0.063"
"cullen creek at road bridge","DRP","2009-07-17","2019-12-11","123","0.004","0.09"
"cullen creek at road bridge","TN","2017-01-10","2019-12-11","36","0.21","1.51"
"cullen creek at road bridge","TP","2017-01-10","2019-12-11","36","0.009","0.53"
"cullen creek at road bridge","TURB","2009-07-17","2019-12-11","123","0.1","197"
"cullen creek at road bridge","ECOLI","2009-07-17","2019-12-11","123","10","23000"
"cullen creek at road bridge","TON","2009-07-17","2019-12-11","123","0.048","0.716"
"cullen creek at road bridge","PH","2009-07-17","2019-12-11","123","6.7","7.5"
"doctors creek upstream taylor","NH4","2009-07-09","2019-12-09","122","0.005","0.094"
"doctors creek upstream taylor","DRP","2009-07-09","2019-12-09","122","0.002","0.184"
"doctors creek upstream taylor","TN","2017-01-05","2019-12-09","35","0.59","2.4"
"doctors creek upstream taylor","TP","2017-01-05","2019-12-09","35","0.018","0.113"
"doctors creek upstream taylor","TURB","2009-07-09","2019-12-09","123","0.6","210"
"doctors creek upstream taylor","ECOLI","2009-07-09","2019-12-09","123","42","14000"
"doctors creek upstream taylor","TON","2009-07-09","2019-12-09","122","0.43","2.79"
"doctors creek upstream taylor","PH","2009-07-09","2019-12-09","123","6.9","7.9"
"duncan stream at outlet","NH4","2007-12-19","2019-12-11","138","0.005","0.17"
"duncan stream at outlet","DRP","2007-12-19","2019-12-11","138","0.001","0.089"
"duncan stream at outlet","TN","2017-01-10","2019-12-11","36","0.157","2.6"
"duncan stream at outlet","TP","2017-01-10","2019-12-11","36","0.014","0.69"
"duncan stream at outlet","TURB","2008-08-13","2019-12-11","137","0.3","410"
"duncan stream at outlet","ECOLI","2007-12-19","2019-12-11","139","6","17000"
"duncan stream at outlet","TON","2008-08-13","2019-12-11","136","0.001","1.11"
"duncan stream at outlet","PH","2007-12-19","2019-12-11","140","6.1","7.4"
"flaxbourne river at quarry","NH4","2007-02-14","2019-12-09","148","0.005","0.05"
"flaxbourne river at quarry","DRP","2007-02-14","2019-12-09","148","0.001","0.052"
"flaxbourne river at quarry","TN","2017-01-09","2019-12-09","35","0.157","3"
"flaxbourne river at quarry","TP","2017-01-09","2019-12-09","35","0.01","0.75"
"flaxbourne river at quarry","TURB","2007-02-14","2019-12-09","148","0.2","660"
"flaxbourne river at quarry","ECOLI","2007-02-14","2019-12-09","147","4","28000"
"flaxbourne river at quarry","TON","2007-02-14","2019-12-09","148","0.002","2.7"
"flaxbourne river at quarry","PH","2007-02-14","2019-12-09","148","7.25","8.9"
"graham river at road bridge","NH4","2007-08-22","2019-12-11","149","0.005","0.048"
"graham river at road bridge","DRP","2007-08-22","2019-12-11","147","0.001","0.023"
"graham river at road bridge","TN","2017-01-10","2019-12-11","36","0.038","0.57"
"graham river at road bridge","TP","2017-01-10","2019-12-11","36","0.004","0.099"
"graham river at road bridge","TURB","2007-08-22","2019-12-11","149","0.1","330"
"graham river at road bridge","ECOLI","2007-08-22","2019-12-11","149","1","4500"
"graham river at road bridge","TON","2007-08-22","2019-12-11","149","0.001","0.3"
"graham river at road bridge","PH","2007-08-22","2019-12-11","149","6.1","8.2"
"kaituna river at higgins bridge","NH4","2007-02-13","2019-12-09","154","0.005","0.03"
"kaituna river at higgins bridge","DRP","2007-02-13","2019-12-09","155","0.001","0.02"
"kaituna river at higgins bridge","TN","2017-01-12","2019-12-09","37","0.39","1.59"
"kaituna river at higgins bridge","TP","2017-01-12","2019-12-09","37","0.004","0.151"
"kaituna river at higgins bridge","TURB","2007-02-13","2019-12-09","155","0.24","55"
"kaituna river at higgins bridge","ECOLI","2007-02-13","2019-12-09","155","5","7000"
"kaituna river at higgins bridge","TON","2007-02-13","2019-12-09","155","0.08","2.335"
"kaituna river at higgins bridge","PH","2007-02-13","2019-12-09","155","6.4","7.7"
"kenepuru stream at kenepuru head","NH4","2007-02-14","2019-12-11","150","0.005","0.12"
"kenepuru stream at kenepuru head","DRP","2007-02-14","2019-12-11","150","0.001","0.033"
"kenepuru stream at kenepuru head","TN","2017-01-10","2019-12-11","35","0.096","0.68"
"kenepuru stream at kenepuru head","TP","2017-01-10","2019-12-11","35","0.006","0.067"
"kenepuru stream at kenepuru head","TURB","2007-02-14","2019-12-11","150","0.27","12.3"
"kenepuru stream at kenepuru head","ECOLI","2007-02-14","2019-12-11","149","4","6600"
"kenepuru stream at kenepuru head","TON","2007-02-14","2019-12-11","150","0.009","0.37"
"kenepuru stream at kenepuru head","PH","2007-02-14","2019-12-11","149","6.3","7.8"
