"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"mahiaruhe stream at tutira outlet s.h.2","ECOLI","2005-02-14","2019-12-18","62","4","24000"
"mahiaruhe stream at tutira outlet s.h.2","TON","2005-02-14","2019-12-18","70","0.054","4.6"
"mahiaruhe stream at tutira outlet s.h.2","PH","2005-08-15","2018-07-02","34","7.06","9.06"
"mahiaruhe stream at tutira outlet s.h.2","TN","2005-02-14","2019-12-18","63","0.291","5"
"mahiaruhe stream at tutira outlet s.h.2","TP","2005-02-14","2019-12-18","140","0.026","0.83"
"makara stream at st lawrence road","BDISC","2011-12-08","2019-10-22","32","0.02","4.5"
"makara stream at st lawrence road","DRP","2011-12-08","2019-12-17","59","0.002","0.154"
"makara stream at st lawrence road","ECOLI","2011-12-22","2019-10-22","36","20","17000"
"makara stream at st lawrence road","TON","2011-12-08","2019-12-17","60","0.001","0.61"
"makara stream at st lawrence road","PH","2011-12-08","2018-06-18","38","7.02","8.61"
"makara stream at st lawrence road","TN","2011-12-08","2019-12-17","60","0.19","2.1"
"makara stream at st lawrence road","TP","2011-12-08","2019-12-17","120","0.012","0.97"
"makaretu stream at speedy rd bridge gw8","BDISC","2011-12-01","2019-12-18","55","0.08","5.15"
"makaretu stream at speedy rd bridge gw8","DRP","2011-12-01","2019-12-18","58","0.0015","0.038"
"makaretu stream at speedy rd bridge gw8","ECOLI","2011-12-22","2019-10-23","34","16","1000"
"makaretu stream at speedy rd bridge gw8","TON","2011-12-01","2019-12-18","60","0.001","2"
"makaretu stream at speedy rd bridge gw8","PH","2011-12-01","2018-06-18","40","0","8.57"
"makaretu stream at speedy rd bridge gw8","TN","2011-12-01","2019-12-18","60","0.11","2.4"
"makaretu stream at speedy rd bridge gw8","TP","2011-12-01","2019-12-18","120","0.006","0.7"
"makaretu stream at state highway 50","BDISC","2005-01-17","2019-12-17","167","0.02","7.9"
"makaretu stream at state highway 50","DRP","2005-01-17","2019-12-17","181","0.004","0.042"
"makaretu stream at state highway 50","ECOLI","2005-01-17","2019-12-17","170","1","1300"
"makaretu stream at state highway 50","TON","2005-01-17","2019-12-17","182","0.001","3.9"
"makaretu stream at state highway 50","PH","2005-05-30","2018-06-18","113","6.32","10.05"
"makaretu stream at state highway 50","TN","2005-01-17","2019-12-17","175","0.1","3.892"
"makaretu stream at state highway 50","TP","2005-01-17","2019-12-17","360","0.006","0.507"
"makaroro river at burnt bridge","BDISC","2016-07-19","2019-12-17","39","0.05","9.8"
"makaroro river at burnt bridge","DRP","2016-07-19","2019-12-17","40","0.001","0.0083"
"makaroro river at burnt bridge","ECOLI","2016-07-19","2019-11-19","25","1","300"
"makaroro river at burnt bridge","TON","2016-07-19","2019-12-17","42","0.001","0.171"
"makaroro river at burnt bridge","PH","2016-07-19","2018-06-18","24","7.15","8.45"
"makaroro river at burnt bridge","TN","2016-07-19","2019-12-17","41","0.1","23"
"makaroro river at burnt bridge","TP","2016-07-19","2019-12-17","84","0.004","0.42"
"mangakuri river at kairakau","BDISC","2005-01-31","2019-12-11","104","0.001","5.4"
"mangakuri river at kairakau","DRP","2005-01-31","2019-11-28","118","0.001","0.037"
"mangakuri river at kairakau","ECOLI","2005-01-31","2019-11-28","115","10","4800"
"mangakuri river at kairakau","TON","2005-01-31","2019-12-11","119","0.001","1.01"
"mangakuri river at kairakau","PH","2005-08-03","2018-06-21","85","6.84","8.65"
"mangakuri river at kairakau","TN","2005-01-31","2019-12-11","117","0.12","3.9"
"mangakuri river at kairakau","TP","2005-01-31","2019-12-11","238","0.004","1.43"
"mangamahaki stream at tamumu","BDISC","2011-12-16","2019-07-16","20","0.03","3.4"
"mangamahaki stream at tamumu","DRP","2011-12-16","2019-12-17","56","0.001","0.108"
"mangamahaki stream at tamumu","ECOLI","2011-12-22","2019-10-22","34","2","4000"
"mangamahaki stream at tamumu","TON","2011-12-16","2019-12-17","57","0.001","0.58"
"mangamahaki stream at tamumu","PH","2011-12-16","2018-06-18","37","0","8.87"
"mangamahaki stream at tamumu","TN","2011-12-16","2019-12-17","57","0.36","2.5"
"mangamahaki stream at tamumu","TP","2011-12-16","2019-12-17","114","0.015","0.68"
"mangaone river at rissington","BDISC","2005-02-03","2019-12-19","113","0","4.38"
"mangaone river at rissington","DRP","2005-02-03","2019-12-19","118","0.001","0.109"
"mangaone river at rissington","ECOLI","2005-02-03","2019-12-19","110","1","12000"
"mangaone river at rissington","TON","2005-02-03","2019-12-19","118","0.001","7.2"
"mangaone river at rissington","PH","2005-05-27","2018-11-27","86","6.81","8.97"
"mangaone river at rissington","TN","2005-02-03","2019-12-19","117","0.11","13.1"
"mangaone river at rissington","TP","2005-02-03","2019-12-19","236","0.01","3.2"
"mangaonuku stream at waipawa tikokino rd","BDISC","2007-01-26","2019-12-17","149","0.015","10"
"mangaonuku stream at waipawa tikokino rd","DRP","2007-01-26","2019-12-17","156","0.001","0.051"
"mangaonuku stream at waipawa tikokino rd","ECOLI","2007-01-26","2019-11-21","145","1","9000"
"mangaonuku stream at waipawa tikokino rd","TON","2007-01-26","2019-12-17","158","0.79","5.4"
"mangaonuku stream at waipawa tikokino rd","PH","2007-07-26","2018-06-18","111","6.56","9.49"
"mangaonuku stream at waipawa tikokino rd","TN","2007-01-26","2019-12-17","151","0.9","5.602"
"mangaonuku stream at waipawa tikokino rd","TP","2007-01-26","2019-12-17","318","0.004","0.66"
"clive river u/s whakatu rail bridge","BDISC","2005-02-11","2019-07-04","65","0.06","3.07"
"clive river u/s whakatu rail bridge","DRP","2005-02-11","2019-12-11","117","0.04","0.23"
"clive river u/s whakatu rail bridge","ECOLI","2005-02-11","2019-12-11","115","1","25000"
"clive river u/s whakatu rail bridge","TON","2005-02-11","2019-12-11","118","0.001","5.7"
"clive river u/s whakatu rail bridge","PH","2005-02-11","2018-06-07","77","6.04","9.07"
"clive river u/s whakatu rail bridge","TN","2005-02-11","2019-12-11","116","0.15","7.4"
"clive river u/s whakatu rail bridge","TP","2005-02-11","2019-12-11","236","0.06","4.24"
"mangaorapa stream at mangaorapa road","BDISC","2005-01-31","2019-12-11","112","0.02","6.7"
"mangaorapa stream at mangaorapa road","DRP","2005-01-31","2019-11-28","118","0.001","0.0184"
"mangaorapa stream at mangaorapa road","ECOLI","2005-01-31","2019-11-28","115","1","15000"
"mangaorapa stream at mangaorapa road","TON","2005-01-31","2019-12-11","119","0.001","1.01"
"mangaorapa stream at mangaorapa road","PH","2005-08-03","2018-06-21","81","5.99","8.72"
"mangaorapa stream at mangaorapa road","TN","2005-01-31","2019-12-11","118","0.13","1.79"
"mangaorapa stream at mangaorapa road","TP","2005-01-31","2019-12-11","238","0.004","0.29"
"mangapoike river at suspension bridge","BDISC","2010-05-26","2019-12-04","89","0.03","6.1"
"mangapoike river at suspension bridge","DRP","2010-05-26","2019-09-25","94","0.001","0.036"
"mangapoike river at suspension bridge","ECOLI","2010-05-26","2019-09-25","84","1","11000"
"mangapoike river at suspension bridge","TON","2010-05-26","2019-12-04","96","0.001","0.57"
"mangapoike river at suspension bridge","PH","2010-08-30","2018-11-28","72","7.77","9.03"
"mangapoike river at suspension bridge","TN","2010-05-26","2019-12-04","96","0.11","1.94"
"mangapoike river at suspension bridge","TP","2010-05-26","2019-12-04","192","0.004","1.13"
"mangatarata stream at mangatarata road","BDISC","2005-01-17","2019-10-23","139","0.03","3.7"
"mangatarata stream at mangatarata road","DRP","2005-01-17","2019-12-18","170","0.01","0.61"
"mangatarata stream at mangatarata road","ECOLI","2005-01-17","2019-10-23","153","1","11000"
"mangatarata stream at mangatarata road","TON","2005-01-17","2019-12-18","170","0.001","4.8"
"mangatarata stream at mangatarata road","PH","2005-05-30","2018-06-18","110","6.54","8.91"
"mangatarata stream at mangatarata road","TN","2005-01-17","2019-12-18","165","0.16","5.77"
"mangatarata stream at mangatarata road","TP","2005-01-17","2019-12-18","340","0.016","1.09"
"mangatutu stream at mangatutu stn br","BDISC","2012-11-20","2019-12-19","83","0.01","4.65"
"mangatutu stream at mangatutu stn br","DRP","2012-11-20","2019-12-19","87","0.0014","0.042"
"mangatutu stream at mangatutu stn br","ECOLI","2012-11-20","2019-12-19","78","1","24000"
"mangatutu stream at mangatutu stn br","TON","2012-11-20","2019-12-19","87","0.058","0.98"
"mangatutu stream at mangatutu stn br","PH","2012-11-20","2018-11-27","66","7.59","9"
"mangatutu stream at mangatutu stn br","TN","2012-11-20","2019-12-19","86","0.23","7.1"
"mangatutu stream at mangatutu stn br","TP","2012-11-20","2019-12-19","174","0.01","3.8"
"maraekakaho stream at maraekakaho","BDISC","2012-12-04","2019-12-10","71","0.12","9.25"
"maraekakaho stream at maraekakaho","DRP","2012-11-15","2019-12-10","83","0.001","0.143"
"maraekakaho stream at maraekakaho","ECOLI","2012-11-15","2019-11-12","75","3","12000"
"maraekakaho stream at maraekakaho","TON","2012-11-15","2019-12-10","83","0.0067","2.7"
"maraekakaho stream at maraekakaho","PH","2012-11-15","2018-06-05","60","7.41","8.91"
"maraekakaho stream at maraekakaho","TN","2012-12-04","2019-12-10","82","0.14","3.4"
"maraekakaho stream at maraekakaho","TP","2012-11-15","2019-12-10","166","0.004","0.22"
"maraetotara river at te awanga","BDISC","2005-02-02","2019-12-17","113","0.03","7.1"
"maraetotara river at te awanga","DRP","2005-02-02","2019-12-17","119","0.0017","0.086"
"maraetotara river at te awanga","ECOLI","2005-02-02","2019-12-17","113","1","17000"
"maraetotara river at te awanga","TON","2005-02-02","2019-12-17","119","0.001","6.9"
"maraetotara river at te awanga","PH","2005-08-05","2018-05-03","80","6.91","10.07"
"maraetotara river at te awanga","TN","2005-02-02","2019-12-17","116","0.1044","7.109"
"maraetotara river at te awanga","TP","2005-02-02","2019-12-17","238","0.004","0.42"
"maraetotara river at waimarama road","BDISC","2005-02-02","2019-12-17","109","0.12","9.6"
"maraetotara river at waimarama road","DRP","2005-02-02","2019-12-17","117","0.0019","0.055"
"maraetotara river at waimarama road","ECOLI","2005-02-02","2019-12-17","113","1","3300"
"maraetotara river at waimarama road","TON","2005-02-02","2019-12-17","117","0.2","1.6"
"maraetotara river at waimarama road","PH","2005-08-05","2018-05-03","80","6.87","8.82"
"maraetotara river at waimarama road","TN","2005-02-02","2019-12-17","112","0.34","1.91"
"maraetotara river at waimarama road","TP","2005-02-02","2019-12-17","234","0.005","0.146"
"mohaka river at raupunga","BDISC","2005-01-28","2019-12-12","95","0.04","3.9"
"mohaka river at raupunga","DRP","2005-01-28","2019-11-14","109","0.0011","0.028"
"mohaka river at raupunga","ECOLI","2005-01-28","2019-12-12","95","1","1500"
"mohaka river at raupunga","TON","2005-01-28","2019-12-12","112","0.0059","1.69"
"mohaka river at raupunga","PH","2005-05-26","2018-06-06","59","6.56","9.37"
"mohaka river at raupunga","TN","2005-01-28","2019-12-12","106","0.1","2"
"mohaka river at raupunga","TP","2005-01-28","2019-12-12","222","0.004","1.98"
"mohaka river d/s ripia river","BDISC","2009-08-17","2019-12-12","113","0","7.54"
"mohaka river d/s ripia river","DRP","2009-08-17","2019-11-14","116","0.0013","0.0159"
"mohaka river d/s ripia river","ECOLI","2009-08-17","2019-12-12","110","1","3300"
"mohaka river d/s ripia river","TON","2009-08-17","2019-12-12","117","0.001","0.56"
"mohaka river d/s ripia river","PH","2009-09-17","2018-06-06","87","6.68","9.45"
"mohaka river d/s ripia river","TN","2009-08-17","2019-12-12","113","0.11","2.1"
"mohaka river d/s ripia river","TP","2009-08-17","2019-12-12","236","0.004","0.154"
"mohaka river d/s taharua","BDISC","2008-03-31","2019-12-03","130","0.11","5.81"
"mohaka river d/s taharua","DRP","2008-03-31","2019-12-03","143","0.0018","0.026"
"mohaka river d/s taharua","ECOLI","2008-03-31","2019-11-11","130","1","1500"
"mohaka river d/s taharua","TON","2008-03-31","2019-12-03","143","0.22","1.35"
"mohaka river d/s taharua","PH","2009-01-27","2018-06-14","97","6.19","11.2"
"mohaka river d/s taharua","TN","2008-03-31","2019-12-03","138","0.31","1.45"
"mohaka river d/s taharua","TP","2008-03-31","2019-12-03","286","0.004","0.146"
"esk river at berry road","BDISC","2005-01-28","2019-12-20","109","0.06","4.2"
"esk river at berry road","DRP","2005-01-28","2019-12-20","115","0.004","0.151"
"esk river at berry road","ECOLI","2005-01-28","2019-12-20","109","2","3200"
"esk river at berry road","TON","2005-01-28","2019-12-20","115","0.091","0.56"
"esk river at berry road","PH","2005-05-25","2018-12-05","76","7.84","9.49"
"esk river at berry road","TN","2005-01-28","2019-12-20","113","0.17","1.85"
"esk river at berry road","TP","2005-01-28","2019-12-20","230","0.012","0.41"
"mohaka river d/s waipunga river","BDISC","2009-08-17","2019-12-12","115","0.09","6.9"
"mohaka river d/s waipunga river","DRP","2009-08-17","2019-11-14","120","0.0016","0.0147"
"mohaka river d/s waipunga river","ECOLI","2009-08-17","2019-11-14","118","1","10000"
"mohaka river d/s waipunga river","TON","2009-08-17","2019-12-12","122","0.028","0.73"
"mohaka river d/s waipunga river","PH","2009-09-17","2018-06-06","87","6.87","10.27"
"mohaka river d/s waipunga river","TN","2009-08-17","2019-12-12","121","0.15","0.937"
"mohaka river d/s waipunga river","TP","2009-08-17","2019-12-12","244","0.004","1.06"
"mohaka river u/s taharua","BDISC","2008-02-21","2019-12-03","131","0.23","9.5"
"mohaka river u/s taharua","DRP","2008-01-17","2019-12-03","143","0.0016","0.0095"
"mohaka river u/s taharua","ECOLI","2008-01-17","2019-11-11","125","1","140"
"mohaka river u/s taharua","TON","2008-01-17","2019-12-03","143","0.002","1.57"
"mohaka river u/s taharua","PH","2008-10-23","2018-06-14","98","6.35","9.8"
"mohaka river u/s taharua","TN","2008-01-17","2019-12-03","136","0.1","1.902"
"mohaka river u/s taharua","TP","2008-01-17","2019-12-03","284","0.004","0.177"
"mokomokonui stream u/s waipunga","BDISC","2005-01-28","2019-12-20","111","0.05","7.13"
"mokomokonui stream u/s waipunga","DRP","2005-01-28","2019-12-20","117","0.0055","0.022"
"mokomokonui stream u/s waipunga","ECOLI","2005-01-28","2019-12-20","110","1","900"
"mokomokonui stream u/s waipunga","TON","2005-01-28","2019-12-20","117","0.002","0.22"
"mokomokonui stream u/s waipunga","PH","2005-08-12","2018-12-05","79","6.57","8.91"
"mokomokonui stream u/s waipunga","TN","2005-01-28","2019-12-20","115","0.1","1.002"
"mokomokonui stream u/s waipunga","TP","2005-01-28","2019-12-20","234","0.01","0.074"
"ngahape stream at arlington road","BDISC","2012-04-18","2019-12-11","13","0.17","2.95"
"ngahape stream at arlington road","DRP","2012-04-18","2019-12-11","25","0.035","0.93"
"ngahape stream at arlington road","ECOLI","2018-02-15","2019-10-21","16","18","6000"
"ngahape stream at arlington road","TON","2012-04-18","2019-12-11","23","0.001","0.79"
"ngahape stream at arlington road","PH","2012-04-18","2018-06-21","6","7.05","7.98"
"ngahape stream at arlington road","TN","2012-04-18","2019-12-11","24","0.64","2.4"
"ngahape stream at arlington road","TP","2012-04-18","2019-12-11","50","0.133","2.5"
"ngaruroro river at fernhill","BDISC","2005-01-27","2019-12-10","106","0","6.4"
"ngaruroro river at fernhill","DRP","2005-01-27","2019-12-10","119","0.0021","0.091"
"ngaruroro river at fernhill","ECOLI","2005-01-27","2019-11-12","110","1","8000"
"ngaruroro river at fernhill","TON","2005-01-27","2019-12-10","120","0.001","0.57"
"ngaruroro river at fernhill","PH","2005-08-09","2018-06-05","84","7.33","9.49"
"ngaruroro river at fernhill","TN","2005-01-27","2019-12-10","118","0.027","5.7"
"ngaruroro river at fernhill","TP","2005-01-27","2019-12-10","238","0.004","1.83"
"ngaruroro river at whanawhana","BDISC","2005-01-27","2019-12-10","115","0.03","10.3"
"ngaruroro river at whanawhana","DRP","2005-01-27","2019-12-10","120","0.001","0.012"
"ngaruroro river at whanawhana","ECOLI","2005-01-27","2019-11-12","109","1","1200"
"ngaruroro river at whanawhana","TON","2005-01-27","2019-12-10","120","0.001","1"
"ngaruroro river at whanawhana","PH","2005-08-08","2018-06-05","83","7.12","9.06"
"ngaruroro river at whanawhana","TN","2005-01-27","2019-12-10","117","0.1057","3.752"
"ngaruroro river at whanawhana","TP","2005-01-27","2019-12-10","240","0.004","0.87"
"ngaruroro river d/s hawkes bay dairies","BDISC","2005-01-27","2019-12-10","115","0.02","7.1"
"ngaruroro river d/s hawkes bay dairies","DRP","2005-01-27","2019-12-10","120","0.001","0.026"
"ngaruroro river d/s hawkes bay dairies","ECOLI","2005-01-27","2019-11-12","112","1","2900"
"ngaruroro river d/s hawkes bay dairies","TON","2005-01-27","2019-12-10","120","0.0053","1.86"
"ngaruroro river d/s hawkes bay dairies","PH","2005-08-09","2019-01-15","82","6.95","9.11"
"ngaruroro river d/s hawkes bay dairies","TN","2005-01-27","2019-12-10","117","0.063","2.5"
"ngaruroro river d/s hawkes bay dairies","TP","2005-01-27","2019-12-10","240","0.004","0.85"
"nuhaka river at nuhaka valley road","BDISC","2015-01-29","2019-12-05","48","0.005","7.5"
"nuhaka river at nuhaka valley road","DRP","2015-01-29","2019-12-05","60","0.001","0.009"
"nuhaka river at nuhaka valley road","ECOLI","2015-01-29","2019-12-05","54","1","2600"
"nuhaka river at nuhaka valley road","TON","2015-01-29","2019-12-05","60","0.001","0.43"
"nuhaka river at nuhaka valley road","PH","2015-01-29","2018-06-28","40","7.18","8.79"
"nuhaka river at nuhaka valley road","TN","2015-01-29","2019-12-05","60","0.1","1"
"nuhaka river at nuhaka valley road","TP","2015-01-29","2019-12-05","120","0.004","0.33"
"ohara stream at big hill road","BDISC","2015-07-08","2019-12-10","47","0.02","9.9"
"ohara stream at big hill road","DRP","2015-05-11","2019-12-10","58","0.0025","0.0132"
"ohara stream at big hill road","ECOLI","2015-05-11","2019-11-12","50","1","4900"
"ohara stream at big hill road","TON","2015-05-11","2019-12-10","59","0.0023","0.47"
"ohara stream at big hill road","PH","2015-05-11","2018-07-03","38","7.46","8.65"
"ohara stream at big hill road","TN","2015-05-11","2019-12-10","59","0.1","1.49"
"ohara stream at big hill road","TP","2015-05-11","2019-12-10","118","0.004","0.6"
"ohiwia stream at broughtons br.","BDISC","2012-11-15","2019-12-10","72","0.07","8.1"
"ohiwia stream at broughtons br.","DRP","2012-11-15","2019-12-10","82","0.052","0.4"
"ohiwia stream at broughtons br.","ECOLI","2013-01-10","2019-11-12","76","3","21000"
"ohiwia stream at broughtons br.","TON","2012-11-15","2019-12-10","82","0.001","1.53"
"ohiwia stream at broughtons br.","PH","2012-11-15","2018-07-03","61","7.62","8.84"
"ohiwia stream at broughtons br.","TN","2012-11-15","2019-12-10","82","0.17","4.4"
"ohiwia stream at broughtons br.","TP","2012-11-15","2019-12-10","164","0.057","0.8"
"esk river at waipunga bridge","BDISC","2005-01-28","2019-12-20","110","0.12","4.5"
"esk river at waipunga bridge","DRP","2005-01-28","2019-12-20","116","0.0034","0.046"
"esk river at waipunga bridge","ECOLI","2005-01-28","2019-12-20","112","1","6500"
"esk river at waipunga bridge","TON","2005-01-28","2019-12-20","117","0.001","0.65"
"esk river at waipunga bridge","PH","2005-05-25","2018-06-11","79","7.35","9.51"
"esk river at waipunga bridge","TN","2005-01-28","2019-12-20","115","0.1","1.21"
"esk river at waipunga bridge","TP","2005-01-28","2019-12-20","234","0.01","0.24"
"papanui stream at middle road","BDISC","2011-12-01","2019-10-22","73","0.04","7.8"
"papanui stream at middle road","DRP","2011-12-01","2019-12-17","109","0.023","1.37"
"papanui stream at middle road","ECOLI","2011-12-22","2019-10-22","82","10","50000"
"papanui stream at middle road","TON","2011-12-01","2019-12-17","110","0.001","4"
"papanui stream at middle road","PH","2011-12-01","2018-06-18","81","6.11","9.8"
"papanui stream at middle road","TN","2011-12-08","2019-12-17","106","0.37","6.8"
"papanui stream at middle road","TP","2011-12-01","2019-12-17","220","0.037","3.9"
"poporangi stream at ohara stn.","BDISC","2016-08-09","2019-06-12","31","0.01","8.4"
"poporangi stream at ohara stn.","DRP","2015-05-11","2019-06-12","34","0.001","0.02"
"poporangi stream at ohara stn.","ECOLI","2015-05-11","2019-03-07","28","1","3000"
"poporangi stream at ohara stn.","TON","2015-05-11","2019-06-12","34","0.0059","0.59"
"poporangi stream at ohara stn.","PH","2015-05-11","2018-06-05","23","7.42","8.54"
"poporangi stream at ohara stn.","TN","2015-05-11","2019-06-12","34","0.1","2.8"
"poporangi stream at ohara stn.","TP","2015-05-11","2019-06-12","68","0.005","1.02"
"porangahau river at sh52 opposite quarry","BDISC","2005-01-31","2019-12-11","110","0.04","8.2"
"porangahau river at sh52 opposite quarry","DRP","2005-01-31","2019-11-28","119","0.001","0.07"
"porangahau river at sh52 opposite quarry","ECOLI","2005-01-31","2019-11-28","116","1","60000"
"porangahau river at sh52 opposite quarry","TON","2005-01-31","2019-12-11","120","0.001","6.2"
"porangahau river at sh52 opposite quarry","PH","2005-08-03","2018-06-21","82","6.93","9.02"
"porangahau river at sh52 opposite quarry","TN","2005-01-31","2019-12-11","117","0.15","6.4"
"porangahau river at sh52 opposite quarry","TP","2005-01-31","2019-12-11","240","0.004","0.69"
"porangahau stream at oruawhara road","BDISC","2005-01-17","2019-06-18","162","0.04","9.1"
"porangahau stream at oruawhara road","DRP","2005-01-17","2019-06-18","183","0.0038","0.194"
"porangahau stream at oruawhara road","ECOLI","2005-01-17","2019-06-18","167","1","8000"
"porangahau stream at oruawhara road","TON","2005-01-17","2019-06-18","183","0.001","6.1"
"porangahau stream at oruawhara road","PH","2005-05-30","2018-06-18","117","6.7","9.15"
"porangahau stream at oruawhara road","TN","2005-01-17","2019-06-18","177","0.16","7.6"
"porangahau stream at oruawhara road","TP","2005-01-17","2019-06-18","366","0.012","0.57"
"porangahau strm us maharakeke strm","BDISC","2016-07-20","2019-12-18","36","0.05","7.8"
"porangahau strm us maharakeke strm","DRP","2015-08-12","2019-12-18","46","0.001","0.101"
"porangahau strm us maharakeke strm","ECOLI","2015-08-12","2019-10-23","34","4","27000"
"porangahau strm us maharakeke strm","TON","2015-08-12","2019-12-18","47","0.24","5.3"
"porangahau strm us maharakeke strm","PH","2015-08-12","2018-06-18","29","7.22","9.01"
"porangahau strm us maharakeke strm","TN","2015-08-12","2019-12-18","47","0.41","5.7"
"porangahau strm us maharakeke strm","TP","2015-08-12","2019-12-18","94","0.004","0.55"
"poukawa stream at stock road","BDISC","2005-02-11","2019-12-11","83","0.34","10.45"
"poukawa stream at stock road","DRP","2005-02-11","2019-12-11","114","0.021","0.695"
"poukawa stream at stock road","ECOLI","2005-02-11","2019-12-11","115","1","3800"
"poukawa stream at stock road","TON","2005-02-11","2019-12-11","118","0.001","3.5"
"poukawa stream at stock road","PH","2005-02-11","2018-06-07","81","6.99","8.09"
"poukawa stream at stock road","TN","2005-02-11","2019-12-11","117","0.1591","5.4"
"poukawa stream at stock road","TP","2005-02-11","2019-12-11","234","0.04","0.767"
"poukawa stream at te mahanga road","BDISC","2016-10-11","2018-11-08","15","0.06","4.8"
"poukawa stream at te mahanga road","DRP","2016-10-11","2019-02-13","28","0.071","0.82"
"poukawa stream at te mahanga road","ECOLI","2016-10-11","2019-01-08","21","1","12000"
"poukawa stream at te mahanga road","TON","2016-10-11","2019-11-05","29","0.0013","9.4"
"poukawa stream at te mahanga road","PH","2016-10-11","2018-06-07","18","6.84","8.8"
"poukawa stream at te mahanga road","TN","2016-10-11","2019-11-05","29","0.74","11.6"
"poukawa stream at te mahanga road","TP","2016-10-11","2019-11-05","58","0.103","1.28"
"puhokio stream at te apiti rd","BDISC","2005-02-02","2019-12-17","112","0.04","5.6"
"puhokio stream at te apiti rd","DRP","2005-02-02","2019-12-17","120","0.001","0.211"
"puhokio stream at te apiti rd","ECOLI","2005-02-02","2019-12-17","115","1","25000"
"puhokio stream at te apiti rd","TON","2005-02-02","2019-12-17","120","0.013","2.02"
"puhokio stream at te apiti rd","PH","2005-08-05","2018-06-15","81","6.7","8.98"
"puhokio stream at te apiti rd","TN","2005-02-02","2019-12-17","117","0.13","3.4"
"puhokio stream at te apiti rd","TP","2005-02-02","2019-12-17","240","0.004","0.48"
"raupare stream at ormond road","BDISC","2013-11-26","2019-12-11","60","0.1","4.32"
"raupare stream at ormond road","DRP","2015-05-14","2019-12-11","55","0.0173","0.045"
"raupare stream at ormond road","ECOLI","2013-11-26","2019-12-11","64","32","2500"
"raupare stream at ormond road","TON","2015-09-24","2019-12-11","52","0.0044","7.7"
"raupare stream at ormond road","PH","2013-12-16","2018-06-07","49","6.82","9.17"
"raupare stream at ormond road","TN","2013-11-26","2019-12-11","73","0.14","8.5"
"raupare stream at ormond road","TP","2015-09-24","2019-12-11","104","0.021","0.26"
"ripia river u/s mohaka","BDISC","2005-01-28","2019-12-12","109","0.29","7.05"
"ripia river u/s mohaka","DRP","2005-01-28","2019-11-14","117","0.0016","0.057"
"ripia river u/s mohaka","ECOLI","2005-01-28","2019-12-12","107","1","4900"
"ripia river u/s mohaka","TON","2005-01-28","2019-12-12","119","0.002","0.36"
"ripia river u/s mohaka","PH","2005-05-25","2018-06-06","78","6.23","9.4"
"ripia river u/s mohaka","TN","2005-01-28","2019-12-12","117","0.1","0.88"
"ripia river u/s mohaka","TP","2005-01-28","2019-12-12","236","0.004","0.083"
"hangaroa river at doneraille park","BDISC","2005-02-15","2019-12-04","111","0.01","3.8"
"hangaroa river at doneraille park","DRP","2005-02-15","2019-10-16","115","0.001","0.08"
"hangaroa river at doneraille park","ECOLI","2005-02-15","2019-09-25","103","1","14000"
"hangaroa river at doneraille park","TON","2005-02-15","2019-12-04","117","0.001","1.56"
"hangaroa river at doneraille park","PH","2005-05-26","2018-11-28","81","7.4","9.23"
"hangaroa river at doneraille park","TN","2005-02-15","2019-12-04","114","0.12","3.9"
