"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"7206","ECOLI",NA,NA,"328","1.6","5400"
"7206","PH",NA,NA,"520","4.41","8.29"
"7206","DRP",NA,NA,"416","0.0016","0.03"
"7206","TN",NA,NA,"268","0.01","1.4"
"7206","TON",NA,NA,"422","0.001","0.175"
"7206","TP",NA,NA,"416","0.005","0.091"
"7206","BDISC",NA,NA,"2","0.203","0.203"
"7206","TURB",NA,NA,"416","1.5","54"
"7502","NH4N",NA,NA,"199","0.005","2.75"
"7502","ECOLI",NA,NA,"164","10","15600"
"7502","PH",NA,NA,"251","5.83","8.58"
"7502","DRP",NA,NA,"198","0.0024","1.251"
"7502","TN",NA,NA,"134","0.3","19"
"7502","TON",NA,NA,"201","0.002","12.6"
"7502","TP",NA,NA,"198","0.011","1.289"
"7502","BDISC",NA,NA,"1","0.49","0.49"
"7502","TURB",NA,NA,"198","2.8","100"
"7506","NH4N",NA,NA,"220","0.005","0.18"
"7506","ECOLI",NA,NA,"165","13","21000"
"7506","PH",NA,NA,"270","5.74","17"
"7506","DRP",NA,NA,"219","0.0028","0.14"
"7506","TN",NA,NA,"135","0.15","2"
"7506","TON",NA,NA,"222","0.001","0.51"
"7506","TP",NA,NA,"219","0.013","0.27"
"7506","BDISC",NA,NA,"3","0.2","0.6"
"7506","TURB",NA,NA,"219","1.06","123"
"7805","NH4N",NA,NA,"204","0.005","0.4"
"7805","ECOLI",NA,NA,"76","30","9000"
"7805","PH",NA,NA,"220","6.51","8.2"
"7805","DRP",NA,NA,"203","0.004","0.06"
"7805","TN",NA,NA,"46","0.31","1.4"
"7805","TON",NA,NA,"206","0.001","0.801"
"7805","TP",NA,NA,"204","0.017","0.23"
"7805","BDISC",NA,NA,"96","0.08","0.7"
"7805","TURB",NA,NA,"206","1.2","83.3"
"7811","NH4N",NA,NA,"594","0.005","2.1"
"7811","ECOLI",NA,NA,"330","9","9300"
"7811","PH",NA,NA,"694","5.33","8.2"
"7811","DRP",NA,NA,"584","0.0027","0.14"
"7811","TN",NA,NA,"270","0.29","2.9"
"7811","TON",NA,NA,"594","0.057","2.42"
"7811","TP",NA,NA,"586","0.022","0.47"
"7811","BDISC",NA,NA,"192","0.08","1.8"
"7811","TURB",NA,NA,"588","1.5","260"
"7830","NH4N",NA,NA,"297","0.005","0.4"
"7830","ECOLI",NA,NA,"165","9","13000"
"7830","PH",NA,NA,"348","5.56","9.8"
"7830","DRP",NA,NA,"292","0.0019","0.29"
"7830","TN",NA,NA,"135","0.16","5.4"
"7830","TON",NA,NA,"298","0.002","4.7"
"7830","TP",NA,NA,"293","0.011","0.43"
"7830","BDISC",NA,NA,"95","0.05","0.68"
"7830","TURB",NA,NA,"295","2.1","686"
"7904","NH4N",NA,NA,"298","0.005","0.22"
"7904","ECOLI",NA,NA,"166","50","8700"
"7904","PH",NA,NA,"353","5.11","8.2"
"7904","DRP",NA,NA,"294","0.004","0.099"
"7904","TN",NA,NA,"136","0.092","1.3"
"7904","TON",NA,NA,"299","0.002","2.21"
"7904","TP",NA,NA,"293","0.005","0.34"
"7904","BDISC",NA,NA,"101","0.11","2.3"
"7904","TURB",NA,NA,"297","0.83","47.1"
"8019","NH4N",NA,NA,"102","0.005","0.61"
"8019","ECOLI",NA,NA,"99","0","41000"
"8019","PH",NA,NA,"152","6.03","7.7"
"8019","DRP",NA,NA,"99","0.0029","0.052"
"8019","TN",NA,NA,"99","0.33","1.5"
"8019","TON",NA,NA,"102","0.048","0.79"
"8019","TP",NA,NA,"99","0.015","0.34"
"8019","BDISC",NA,NA,"0","Inf","-Inf"
"8019","TURB",NA,NA,"99","5.3","45"
"8110","NH4N",NA,NA,"296","0.005","0.3"
"8110","ECOLI",NA,NA,"164","55","29000"
"8110","PH",NA,NA,"346","6.19","8.53"
"8110","DRP",NA,NA,"293","0.005","0.1"
"8110","TN",NA,NA,"135","0.56","3.2"
"8110","TON",NA,NA,"297","0.044","3.84"
"8110","TP",NA,NA,"291","0.022","0.277"
"8110","BDISC",NA,NA,"102","0.07","2.2"
"8110","TURB",NA,NA,"295","0.6","52.4"
"8205","NH4N",NA,NA,"297","0.005","0.71"
"8205","ECOLI",NA,NA,"165","14","45000"
"8205","PH",NA,NA,"350","5.35","8.73"
"8205","DRP",NA,NA,"294","0.005","0.12"
"8205","TN",NA,NA,"135","0.19","3.6"
"8205","TON",NA,NA,"298","0.002","2.89"
"8205","TP",NA,NA,"292","0.02","0.7"
"8205","BDISC",NA,NA,"103","0.09","1.8"
"8205","TURB",NA,NA,"296","1.1","143"
"8214","NH4N",NA,NA,"299","0.005","6.7"
"8214","ECOLI",NA,NA,"237","110","510000"
"8214","PH",NA,NA,"352","3.26","9.17"
"8214","DRP",NA,NA,"298","0.0034","0.43"
"8214","TN",NA,NA,"135","0.27","5.8"
"8214","TON",NA,NA,"302","0.002","4.08"
"8214","TP",NA,NA,"297","0.013","1.1"
"8214","BDISC",NA,NA,"50","0.13","2.01"
"8214","TURB",NA,NA,"299","1.42","227"
"8215","NH4N",NA,NA,"299","0.009","1.78"
"8215","ECOLI",NA,NA,"237","2","9e+05"
"8215","PH",NA,NA,"353","6.27","8.8"
"8215","DRP",NA,NA,"298","0.004","0.56"
"8215","TN",NA,NA,"135","0.4","2.8"
"8215","TON",NA,NA,"302","0.003","4.43"
"8215","TP",NA,NA,"297","0.02","2.2"
"8215","BDISC",NA,NA,"51","0.09","1.12"
"8215","TURB",NA,NA,"298","1.6","510"
"8217","NH4N",NA,NA,"299","0.005","12.4"
"8217","ECOLI",NA,NA,"237","9","2600000"
"8217","PH",NA,NA,"353","6.36","9.55"
"8217","DRP",NA,NA,"298","0.0026","0.93"
"8217","TN",NA,NA,"135","0.37","18.1"
"8217","TON",NA,NA,"302","0.028","4.02"
"8217","TP",NA,NA,"297","0.014","1.85"
"8217","BDISC",NA,NA,"49","0.05","1.45"
"8217","TURB",NA,NA,"299","2.3","404"
"8219","NH4N",NA,NA,"296","0.006","12.7"
"8219","ECOLI",NA,NA,"234","80","11500000"
"8219","PH",NA,NA,"345","6.14","12.01"
"8219","DRP",NA,NA,"295","0.005","0.737"
"8219","TN",NA,NA,"133","0.58","15"
"8219","TON",NA,NA,"299","0.011","5.03"
"8219","TP",NA,NA,"294","0.02","1.818"
"8219","BDISC",NA,NA,"51","0.06","1.1"
"8219","TURB",NA,NA,"296","2.7","75"
"8249","NH4N",NA,NA,"138","0.005","9.2"
"8249","ECOLI",NA,NA,"135","9","710000"
"8249","PH",NA,NA,"187","6.55","11.22"
"8249","DRP",NA,NA,"135","0.007","0.527"
"8249","TN",NA,NA,"135","0.24","113"
"8249","TON",NA,NA,"138","0.001","2.3"
"8249","TP",NA,NA,"135","0.027","1.563"
"8249","BDISC",NA,NA,"6","0.28","0.54"
"8249","TURB",NA,NA,"135","2.2","87.1"
"8516","NH4N",NA,NA,"594","0.005","0.19"
"8516","ECOLI",NA,NA,"328","55","18000"
"8516","PH",NA,NA,"700","6.07","8.56"
"8516","DRP",NA,NA,"588","0.001","0.054"
"8516","TN",NA,NA,"270","0.089","2.9"
"8516","TON",NA,NA,"596","0.0013","2.06"
"8516","TP",NA,NA,"586","0.016","0.71"
"8516","BDISC",NA,NA,"204","0.1","2.1"
"8516","TURB",NA,NA,"592","0.8","348"
"8569","NH4N",NA,NA,"134","0.005","0.059"
"8569","ECOLI",NA,NA,"0","Inf","-Inf"
"8569","PH",NA,NA,"181","7.43","8.41"
"8569","DRP",NA,NA,"134","0.005","0.045"
"8569","TN",NA,NA,"132","0.01","0.93"
"8569","TON",NA,NA,"134","0.001","0.493"
"8569","TP",NA,NA,"134","0.013","0.136"
"8569","BDISC",NA,NA,"0","Inf","-Inf"
"8569","TURB",NA,NA,"133","0.6","56"
"43601","NH4N",NA,NA,"139","0.005","0.137"
"43601","ECOLI",NA,NA,"136","27","11500"
"43601","PH",NA,NA,"194","5.99","8.16"
"43601","DRP",NA,NA,"136","0.0033","0.023"
"43601","TN",NA,NA,"136","0.22","4.4"
"43601","TON",NA,NA,"139","0.024","4.5"
"43601","TP",NA,NA,"136","0.005","0.31"
"43601","BDISC",NA,NA,"5","0.3","1.2"
"43601","TURB",NA,NA,"136","0.38","113"
"43807","NH4N",NA,NA,"592","0.005","0.58"
"43807","ECOLI",NA,NA,"330","0","54000"
"43807","PH",NA,NA,"698","6.59","9.33"
"43807","DRP",NA,NA,"586","0.004","0.398"
"43807","TN",NA,NA,"270","0.22","2.4"
"43807","TON",NA,NA,"594","0.002","6.53"
"43807","TP",NA,NA,"584","0.019","0.464"
"43807","BDISC",NA,NA,"204","0.1","1.42"
"43807","TURB",NA,NA,"590","0.88","122"
"43829","NH4N",NA,NA,"298","0.005","0.119"
"43829","ECOLI",NA,NA,"166","36","6500"
"43829","PH",NA,NA,"350","5.89","8.49"
"43829","DRP",NA,NA,"295","0.0012","0.04"
"43829","TN",NA,NA,"136","1.3","9.1"
"43829","TON",NA,NA,"299","0.228","8.01"
"43829","TP",NA,NA,"293","0.005","0.88"
"43829","BDISC",NA,NA,"100","0.1","6.4"
"43829","TURB",NA,NA,"297","0.4","196"
"43856","NH4N",NA,NA,"298","0.005","1.2"
"43856","ECOLI",NA,NA,"165","2","2100000"
"43856","PH",NA,NA,"351","5.52","8.53"
"43856","DRP",NA,NA,"295","0.006","0.15"
"43856","TN",NA,NA,"136","0.35","3.3"
"43856","TON",NA,NA,"299","0.002","3.331"
"43856","TP",NA,NA,"294","0.02","0.72"
"43856","BDISC",NA,NA,"102","0.07","3.1"
"43856","TURB",NA,NA,"297","0.5","221"
"44603","NH4N",NA,NA,"292","0.001","0.14"
"44603","ECOLI",NA,NA,"162","1.6","40000"
"44603","PH",NA,NA,"346","0","8.57"
"44603","DRP",NA,NA,"288","0.004","0.33"
"44603","TN",NA,NA,"135","0.01","0.74"
"44603","TON",NA,NA,"294","0.001","0.389"
"44603","TP",NA,NA,"289","0.006","0.39"
"44603","BDISC",NA,NA,"93","0.1","3.77"
"44603","TURB",NA,NA,"291","0.57","51.2"
"45313","NH4N",NA,NA,"290","0.005","0.4"
"45313","ECOLI",NA,NA,"162","20","28000"
"45313","PH",NA,NA,"345","5.34","8.2"
"45313","DRP",NA,NA,"286","0.004","0.05"
"45313","TN",NA,NA,"134","0.29","7.6"
"45313","TON",NA,NA,"292","0.0037","6.7"
"45313","TP",NA,NA,"287","0.019","0.57"
"45313","BDISC",NA,NA,"98","0.06","0.8"
"45313","TURB",NA,NA,"289","2.4","228"
"45373","NH4N",NA,NA,"138","0.005","0.07"
"45373","ECOLI",NA,NA,"135","3.3","2200"
"45373","PH",NA,NA,"189","4.94","8.04"
"45373","DRP",NA,NA,"134","0.001","0.026"
"45373","TN",NA,NA,"135","0.051","0.78"
"45373","TON",NA,NA,"138","0.002","0.367"
"45373","TP",NA,NA,"135","0.005","0.071"
"45373","BDISC",NA,NA,"5","0.3","0.47"
"45373","TURB",NA,NA,"135","2.6","41"
"45415","NH4N",NA,NA,"276","0.005","0.18"
"45415","ECOLI",NA,NA,"270","27","4300"
"45415","PH",NA,NA,"380","5.81","7.93"
"45415","DRP",NA,NA,"268","0.004","0.061"
"45415","TN",NA,NA,"270","0.21","2"
"45415","TON",NA,NA,"276","0.001","1.5"
"45415","TP",NA,NA,"270","0.017","0.31"
"45415","BDISC",NA,NA,"10","0.26","0.38"
"45415","TURB",NA,NA,"270","1.9","60"
"45505","NH4N",NA,NA,"138","0.005","0.079"
"45505","ECOLI",NA,NA,"135","45","11000"
"45505","PH",NA,NA,"190","6.1","8.35"
"45505","DRP",NA,NA,"134","0.004","0.047"
"45505","TN",NA,NA,"135","0.14","9.8"
"45505","TON",NA,NA,"138","0.001","9.1"
"45505","TP",NA,NA,"135","0.011","0.43"
"45505","BDISC",NA,NA,"5","0.32","0.72"
"45505","TURB",NA,NA,"135","1.2","260"
"45703","NH4N",NA,NA,"158","0.001","0.4"
"45703","ECOLI",NA,NA,"30","50","24000"
"45703","PH",NA,NA,"161","6.93","8.6"
"45703","DRP",NA,NA,"158","0.01","0.08"
"45703","TN",NA,NA,"0","Inf","-Inf"
"45703","TON",NA,NA,"160","0.011","1.117"
"45703","TP",NA,NA,"159","0.02","0.5"
"45703","BDISC",NA,NA,"94","0.06","1.1"
"45703","TURB",NA,NA,"160","1.4","165"
"74401","NH4N",NA,NA,"85","0.005","0.051"
"74401","ECOLI",NA,NA,"85","1.6","1900"
"74401","PH",NA,NA,"126","-20.09","8.21"
"74401","DRP",NA,NA,"85","0.006","0.059"
"74401","TN",NA,NA,"85","0.14","0.8"
"74401","TON",NA,NA,"85","0.0039","0.31"
"74401","TP",NA,NA,"85","0.004","0.12"
"74401","BDISC",NA,NA,"0","Inf","-Inf"
"74401","TURB",NA,NA,"85","4","56"
"74701","NH4N",NA,NA,"85","0.005","0.044"
"74701","ECOLI",NA,NA,"85","1.6","4700"
"74701","PH",NA,NA,"125","-20.7","8.18"
"74701","DRP",NA,NA,"85","0.004","0.026"
"74701","TN",NA,NA,"85","0.11","0.94"
"74701","TON",NA,NA,"85","0.0042","0.72"
"74701","TP",NA,NA,"85","0.005","0.081"
"74701","BDISC",NA,NA,"0","Inf","-Inf"
"74701","TURB",NA,NA,"85","3.4","94"
"438100","NH4N",NA,NA,"139","0.005","0.168"
"438100","ECOLI",NA,NA,"136","0","12000"
"438100","PH",NA,NA,"190","6.41","8.68"
"438100","DRP",NA,NA,"136","0.0034","0.032"
"438100","TN",NA,NA,"136","5.7","21"
"438100","TON",NA,NA,"139","2.35","17"
"438100","TP",NA,NA,"136","0.005","0.256"
"438100","BDISC",NA,NA,"5","0.34","1.1"
"438100","TURB",NA,NA,"136","0.486","107"
"1043837","NH4N",NA,NA,"102","0.005","0.33"
"1043837","ECOLI",NA,NA,"99","54","65000"
"1043837","PH",NA,NA,"154","5.9","7.6"
"1043837","DRP",NA,NA,"99","0.008","0.092"
"1043837","TN",NA,NA,"99","0.21","3.8"
"1043837","TON",NA,NA,"102","0.001","3.3"
"1043837","TP",NA,NA,"99","0.028","0.29"
"1043837","BDISC",NA,NA,"0","Inf","-Inf"
"1043837","TURB",NA,NA,"99","1.8","85"
