"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101273","Karamea well @ Kongahu Beach","Ammoniacal nitrogen","2015-02-12","2019-07-11","10","0.0025","0.005"
"LAWA-101273","Karamea well @ Kongahu Beach","Chloride","2015-02-12","2019-07-11","10","23","37"
"LAWA-101273","Karamea well @ Kongahu Beach","Dissolved reactive phosphorus","2015-02-12","2019-07-11","10","0.002","0.0043"
"LAWA-101273","Karamea well @ Kongahu Beach","E.coli","2015-02-12","2019-07-11","7","0.5","2"
"LAWA-101273","Karamea well @ Kongahu Beach","Electrical conductivity/salinity","2015-02-12","2019-07-11","10","166","210.1"
"LAWA-101273","Karamea well @ Kongahu Beach","Nitrate nitrogen","2015-02-12","2019-07-11","9","3.5","7"
"LAWA-101273","Karamea well @ Kongahu Beach","Nitrogen - Other","2015-02-12","2019-07-11","38","5e-04","7.1"
"LAWA-101273","Karamea well @ Kongahu Beach","Water Level","2015-02-12","2019-07-11","10","1.825","4.96"
"LAWA-101276","Karamea well @ Umere","Ammoniacal nitrogen","2015-02-12","2019-07-11","10","0.0025","0.008"
"LAWA-101276","Karamea well @ Umere","Chloride","2015-02-12","2019-07-11","10","11.5","21"
"LAWA-101276","Karamea well @ Umere","Dissolved reactive phosphorus","2015-02-12","2019-07-11","10","5e-04","0.002"
"LAWA-101276","Karamea well @ Umere","E.coli","2015-02-12","2019-07-11","7","1","2"
"LAWA-101276","Karamea well @ Umere","Electrical conductivity/salinity","2015-02-12","2019-07-11","10","117","194"
"LAWA-101276","Karamea well @ Umere","Nitrate nitrogen","2015-02-12","2019-07-11","10","3.3","14.9"
"LAWA-101276","Karamea well @ Umere","Nitrogen - Other","2015-02-12","2019-07-11","38","5e-04","14.9"
"LAWA-101276","Karamea well @ Umere","Water Level","2015-02-12","2019-07-11","10","3.27","5.11"
"LAWA-101277","Kowhai Downs @ Maruia","Ammoniacal nitrogen","2015-02-27","2019-07-05","10","0.0025","0.005"
"LAWA-101277","Kowhai Downs @ Maruia","Chloride","2015-02-27","2019-07-05","10","1.9","4"
"LAWA-101277","Kowhai Downs @ Maruia","Dissolved reactive phosphorus","2015-02-27","2019-07-05","10","0.0017","0.004"
"LAWA-101277","Kowhai Downs @ Maruia","E.coli","2015-07-08","2019-01-23","4","0.5","2"
"LAWA-101277","Kowhai Downs @ Maruia","Electrical conductivity/salinity","2015-02-27","2019-07-05","10","64.2","85.7"
"LAWA-101277","Kowhai Downs @ Maruia","Nitrate nitrogen","2015-02-27","2019-07-05","10","0.82","4.8"
"LAWA-101277","Kowhai Downs @ Maruia","Nitrogen - Other","2015-02-27","2019-07-05","40","5e-04","4.8"
"LAWA-101277","Kowhai Downs @ Maruia","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-101279","Mills Farm GW @ Ahaura","Ammoniacal nitrogen","2015-03-18","2019-06-18","10","0.0025","0.005"
"LAWA-101279","Mills Farm GW @ Ahaura","Chloride","2015-03-18","2019-06-18","10","5.2","14.9"
"LAWA-101279","Mills Farm GW @ Ahaura","Dissolved reactive phosphorus","2015-03-18","2019-06-18","10","5e-04","0.024"
"LAWA-101279","Mills Farm GW @ Ahaura","E.coli","2015-03-18","2019-06-18","6","0.5","2"
"LAWA-101279","Mills Farm GW @ Ahaura","Electrical conductivity/salinity","2015-03-18","2019-06-18","10","98","140"
"LAWA-101279","Mills Farm GW @ Ahaura","Nitrate nitrogen","2015-03-18","2019-06-18","10","1.78","7.1"
"LAWA-101279","Mills Farm GW @ Ahaura","Nitrogen - Other","2015-03-18","2019-06-18","40","5e-04","7.5"
"LAWA-101279","Mills Farm GW @ Ahaura","Water Level","2015-03-18","2019-06-18","12","5.49","6.66"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Ammoniacal nitrogen","2015-02-11","2019-12-12","20","0.003","0.02"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Chloride","2015-02-11","2019-12-12","20","6.3","7.3"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Dissolved reactive phosphorus","2015-02-11","2018-03-22","4","0.001","0.004"
"LAWA-101292","Milnes Farm GW @ Orowaiti","E.coli","2015-02-11","2019-12-12","23","1","90"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Electrical conductivity/salinity","2015-02-11","2019-12-12","22","73.1","96"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Nitrate nitrogen","2015-02-11","2019-12-12","18","0.06","0.44"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101292","Milnes Farm GW @ Orowaiti","Water Level","2015-02-11","2019-12-12","23","6.484","8.38"
"LAWA-101280","Mitchell @ Reefton","Ammoniacal nitrogen","2015-02-25","2019-06-26","9","0.0025","0.015"
"LAWA-101280","Mitchell @ Reefton","Chloride","2015-02-25","2019-06-26","9","2.6","6.2"
"LAWA-101280","Mitchell @ Reefton","Dissolved reactive phosphorus","2015-02-25","2019-06-26","9","5e-04","0.0027"
"LAWA-101280","Mitchell @ Reefton","E.coli","2015-02-25","2019-06-26","5","1","2"
"LAWA-101280","Mitchell @ Reefton","Electrical conductivity/salinity","2015-02-25","2019-06-26","10","51.8","70"
"LAWA-101280","Mitchell @ Reefton","Nitrate nitrogen","2015-02-25","2019-06-26","10","0.22","2.5"
"LAWA-101280","Mitchell @ Reefton","Nitrogen - Other","2015-02-25","2019-06-26","36","5e-04","2.5"
"LAWA-101280","Mitchell @ Reefton","Water Level","2015-02-25","2019-06-26","10","1.98","3.13"
"LAWA-101285","Newman farm @ Maruia","Ammoniacal nitrogen","2015-02-27","2019-07-05","10","0.0025","0.008"
"LAWA-101285","Newman farm @ Maruia","Chloride","2015-02-27","2019-07-05","10","1.2","1.8"
"LAWA-101285","Newman farm @ Maruia","Dissolved reactive phosphorus","2015-02-27","2019-07-05","10","0.001","0.004"
"LAWA-101285","Newman farm @ Maruia","E.coli","2015-07-08","2019-01-23","4","0.5","2"
"LAWA-101285","Newman farm @ Maruia","Electrical conductivity/salinity","2015-02-27","2019-07-05","10","10.2","142.5"
"LAWA-101285","Newman farm @ Maruia","Nitrate nitrogen","2015-02-27","2019-07-05","10","0.001","0.47"
"LAWA-101285","Newman farm @ Maruia","Nitrogen - Other","2015-02-27","2019-07-05","40","5e-04","0.54"
"LAWA-101285","Newman farm @ Maruia","Water Level","2015-02-27","2019-07-05","9","3.76","10.67"
"LAWA-101281","Parkinson Farm GW @ Reefton","Ammoniacal nitrogen","2015-02-27","2019-06-26","9","0.0025","0.005"
"LAWA-101281","Parkinson Farm GW @ Reefton","Chloride","2015-02-27","2019-06-26","9","4.1","5.3"
"LAWA-101281","Parkinson Farm GW @ Reefton","Dissolved reactive phosphorus","2015-02-27","2019-06-26","9","0.0112","0.0149"
"LAWA-101281","Parkinson Farm GW @ Reefton","E.coli","2015-07-08","2019-06-26","4","1","2"
"LAWA-101281","Parkinson Farm GW @ Reefton","Electrical conductivity/salinity","2015-02-27","2019-06-26","10","77.1","88.6"
"LAWA-101281","Parkinson Farm GW @ Reefton","Nitrate nitrogen","2015-02-27","2019-06-26","10","2.7","4.5"
"LAWA-101281","Parkinson Farm GW @ Reefton","Nitrogen - Other","2015-02-27","2019-06-26","36","5e-04","4.5"
"LAWA-101281","Parkinson Farm GW @ Reefton","Water Level","2015-02-27","2016-06-24","4","2.34","4.33"
"LAWA-101278","Porter @ Maimai","Ammoniacal nitrogen","2015-02-16","2019-06-26","9","0.0025","1.81"
"LAWA-101278","Porter @ Maimai","Chloride","2015-02-16","2019-06-26","9","5.3","14.9"
"LAWA-101278","Porter @ Maimai","Dissolved reactive phosphorus","2015-02-16","2019-06-26","9","5e-04","0.0048"
"LAWA-101278","Porter @ Maimai","E.coli","2015-02-16","2019-06-26","7","0.5","2"
"LAWA-101278","Porter @ Maimai","Electrical conductivity/salinity","2015-02-16","2019-06-26","10","98","139"
"LAWA-101278","Porter @ Maimai","Nitrate nitrogen","2015-02-16","2019-06-26","10","0.64","9.7"
"LAWA-101278","Porter @ Maimai","Nitrogen - Other","2015-02-16","2019-06-26","36","5e-04","9.9"
"LAWA-101278","Porter @ Maimai","Water Level","2015-02-16","2019-06-26","10","2.18","3.64"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Ammoniacal nitrogen","2015-03-04","2019-07-09","9","0.0025","0.005"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Chloride","2015-03-04","2019-07-09","9","1.7","3.6"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Dissolved reactive phosphorus","2015-03-04","2019-07-09","9","0.0016","0.0079"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","E.coli","2015-03-04","2019-07-09","6","0.5","2"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Electrical conductivity/salinity","2015-03-04","2019-07-09","10","51.4","99"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Nitrate nitrogen","2015-03-04","2019-07-09","10","0.34","2.1"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Nitrogen - Other","2015-03-04","2019-07-09","36","5e-04","2.5"
"LAWA-101282","Rotomanu Station Rd @ Rotomanu","Water Level","2015-03-04","2019-07-09","10","6.22","9.55"
"LAWA-101283","Springs Junction @ 500m s SJ","Ammoniacal nitrogen","2015-02-27","2019-07-05","10","0.0025","0.005"
"LAWA-101283","Springs Junction @ 500m s SJ","Chloride","2015-02-27","2019-07-05","10","2.2","3.5"
"LAWA-101283","Springs Junction @ 500m s SJ","Dissolved reactive phosphorus","2015-02-27","2019-07-05","10","0.002","0.0075"
"LAWA-101283","Springs Junction @ 500m s SJ","E.coli","2015-07-08","2019-01-23","4","0.5","2"
"LAWA-101283","Springs Junction @ 500m s SJ","Electrical conductivity/salinity","2015-02-27","2019-07-05","10","53.4","68"
"LAWA-101283","Springs Junction @ 500m s SJ","Nitrate nitrogen","2015-02-27","2019-07-05","10","1","2.7"
"LAWA-101283","Springs Junction @ 500m s SJ","Nitrogen - Other","2015-02-27","2019-07-05","40","5e-04","2.7"
"LAWA-101283","Springs Junction @ 500m s SJ","Water Level","2015-02-27","2019-07-05","10","0.83","3.36"
"LAWA-101284","Taramakau @ Taramakau settlement","Ammoniacal nitrogen","2015-02-12","2019-07-09","9","0.0025","0.005"
"LAWA-101284","Taramakau @ Taramakau settlement","Chloride","2015-02-12","2019-07-09","9","1.7","4"
"LAWA-101284","Taramakau @ Taramakau settlement","Dissolved reactive phosphorus","2015-02-12","2019-07-09","9","0.0017","0.0083"
"LAWA-101284","Taramakau @ Taramakau settlement","E.coli","2015-02-12","2019-07-09","6","0.5","2"
"LAWA-101284","Taramakau @ Taramakau settlement","Electrical conductivity/salinity","2015-02-12","2019-07-09","10","55","71"
"LAWA-101284","Taramakau @ Taramakau settlement","Nitrate nitrogen","2015-02-12","2019-07-09","10","0.28","0.9"
"LAWA-101284","Taramakau @ Taramakau settlement","Nitrogen - Other","2015-02-12","2019-07-09","36","5e-04","1.01"
"LAWA-101284","Taramakau @ Taramakau settlement","Water Level","2015-02-12","2019-07-09","10","0","2.69"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Ammoniacal nitrogen","2015-04-16","2019-12-05","19","0.0015","0.01"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Chloride","2015-04-16","2019-12-05","19","3.6","9.4"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Dissolved reactive phosphorus","2015-04-16","2018-03-07","3","0.002","0.01"
"LAWA-101293","Van der Geest GW @ Logburn Rd","E.coli","2015-04-16","2019-12-05","18","1","14"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Electrical conductivity/salinity","2015-04-16","2019-12-05","20","23.8","180"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Nitrate nitrogen","2015-04-16","2019-12-05","16","0.01","7.6"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101293","Van der Geest GW @ Logburn Rd","Water Level","2015-04-16","2019-12-05","20","3.48","14.625"
"LAWA-101294","Westland Water World GW @ Hokitika","Ammoniacal nitrogen","2015-03-27","2019-12-13","20","0.0015","0.01"
"LAWA-101294","Westland Water World GW @ Hokitika","Chloride","2015-03-27","2019-12-13","20","8.1","10.1"
"LAWA-101294","Westland Water World GW @ Hokitika","Dissolved reactive phosphorus","2015-03-27","2018-03-05","4","0.02","0.02"
"LAWA-101294","Westland Water World GW @ Hokitika","E.coli","2015-03-27","2019-12-13","19","0.5","2"
"LAWA-101294","Westland Water World GW @ Hokitika","Electrical conductivity/salinity","2015-03-27","2019-12-13","20","80","92.9"
"LAWA-101294","Westland Water World GW @ Hokitika","Nitrate nitrogen","2015-03-27","2019-12-13","17","0.63","1.2"
"LAWA-101294","Westland Water World GW @ Hokitika","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101294","Westland Water World GW @ Hokitika","Water Level","2015-03-27","2019-12-13","20","2.19","4.01"
"LAWA-101286","Westport @ Okari","Ammoniacal nitrogen","2015-02-18","2019-07-10","10","0.016","0.1"
"LAWA-101286","Westport @ Okari","Chloride","2015-02-18","2019-07-10","10","15.1","27"
"LAWA-101286","Westport @ Okari","Dissolved reactive phosphorus","2015-02-18","2019-07-10","10","5e-04","0.0058"
"LAWA-101286","Westport @ Okari","E.coli","2015-02-18","2019-07-10","7","1","6"
"LAWA-101286","Westport @ Okari","Electrical conductivity/salinity","2015-02-18","2019-07-10","10","130","207.2"
"LAWA-101286","Westport @ Okari","Nitrate nitrogen","2015-02-18","2019-07-10","10","3.9","8.2"
"LAWA-101286","Westport @ Okari","Nitrogen - Other","2015-02-18","2019-07-10","38","0.004","8.4"
"LAWA-101286","Westport @ Okari","Water Level","2015-02-18","2019-07-10","10","3.875","9.62"
