"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Agency","SWQAltitude","SWQLanduse","Region","TrendScore","CouncilSiteID"
"ecan-00053","MCI",13,0,1,NA,NA,13,13,12,0.445679641364612,13,21,267.666666666667,78,0.269230769230769,1.22245491325609,0.221535644022042,0.110767822011021,"ok",0,0.923076923076923,0,81.25,267.666666666667,0.508122863176943,81.0154817554568,-0.108406402774384,1.94959610393428,"WARNING: Sen slope influenced by censored values",0.110767822011021,0.110767822011021,0.110767822011021,0.625381985448546,NA,"Likely improving",15,"yearly","ecan","lowland","rural","canterbury",1,"SQ21049"
"ecan-00054","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,-49,333.666666666667,91,-0.538461538461538,-2.62775472696652,0.00859504637602393,0.995702476811988,"ok",0,1,0,92.66665,333.666666666667,-1.60549450549451,93.4120581632653,-2.59992450775818,-0.845953141154473,"WARNING: Sen slope influenced by censored values",0.996834306374145,0.996834306374145,0.996834306374145,-1.73254833912147,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ21160"
"ecan-00055","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,17,333.666666666667,91,0.186813186813187,0.875918242322174,0.381074481609294,0.190537240804647,"ok",0,1,0,67.14285,333.666666666667,0.538108363719235,66.8930139739875,-0.479675259912924,1.2451675532598,"WARNING: Sen slope influenced by censored values",0.187308199270066,0.187308199270066,0.187308199270066,0.80143807377738,NA,"Likely improving",15,"yearly","ecan","lowland","rural","canterbury",1,"SQ21289"
"ecan-00057","MCI",13,1,1,NA,NA,13,13,12,0.445679641364611,13,-20,268.666666666667,78,-0.256410256410256,-1.15916886456447,0.246387360029247,0.876806319985377,"ok",0,1,0,80,268.666666666667,-0.875515003886314,80.4040838479475,-2.68913086982322,0.509316694665873,"WARNING: Sen slope influenced by censored values",0.894918796074683,0.894918796074683,0.894918796074683,-1.09439375485789,NA,"Likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-1,"SQ21292"
"ecan-00062","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,-17,333.666666666667,91,-0.186813186813187,-0.875918242322174,0.381074481609294,0.809462759195353,"ok",0,1,0,89.6154,333.666666666667,-0.303353942570647,89.7562429019078,-1.28785690092804,0.268930108908902,"WARNING: Sen slope influenced by censored values",0.836771776860209,0.836771776860209,0.836771776860209,-0.338506487245102,NA,"Likely degrading",15,"yearly","ecan","upland","forest","canterbury",-1,"SQ21309"
"ecan-00065","MCI",15,1,1,NA,NA,14,14,13,0.447811674319492,14,28,330,91,0.307692307692308,1.48630108292059,0.137199500414962,0.0685997502074812,"ok",0,0.857142857142857,0,101.719,330,0.535225374173337,101.470502504848,-0.00667619116174463,1.57573500677595,"WARNING: Sen slope influenced by censored values",0.0685997502074812,0.0843791327098386,0.0552000415049877,0.526180334227959,NA,"Very likely improving",15,"yearly","ecan","lowland","urban","canterbury",2,"SQ26221"
"ecan-00070","MCI",15,1,0,NA,NA,13,13,12,0.445679641364612,13,11,267.666666666667,78,0.141025641025641,0.611227456628046,0.541049008790059,0.27052450439503,"ok",0,0.923076923076923,0,91.4286,267.666666666667,0.24762953793555,91.3143094440297,-0.815281949103683,1.05343129822917,"WARNING: Sen slope influenced by censored values",0.27052450439503,0.27052450439503,0.27052450439503,0.270844722478032,NA,"Likely improving",15,"yearly","ecan","lowland","rural","canterbury",1,"SQ30162"
"ecan-00071","MCI",15,1,1,NA,NA,14,14,13,0.447811674319492,14,-45,333.666666666667,91,-0.494505494505495,-2.40877516638598,0.0160061551531633,0.991996922423418,"ok",0,1,0,101.9285,333.666666666667,-2.36135609756097,103.024843902439,-3.72611403901386,-1.39236462407778,"WARNING: Sen slope influenced by censored values",0.99454528880811,0.99454528880811,0.99454528880811,-2.31667894412355,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ30175"
"ecan-00072","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,-11,333.666666666667,91,-0.120879120879121,-0.547448901451359,0.584070366945506,0.707964816527247,"ok",0,1,0,88.75755,333.666666666667,-0.315834659533074,88.9041875204975,-1.85916656881259,1.24187975327722,"WARNING: Sen slope influenced by censored values",0.729822122960181,0.729822122960181,0.729822122960181,-0.355839767471133,NA,"Likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-1,"SQ30222"
"ecan-00080","MCI",15,1,0,NA,NA,14,14,13,0.447811674319492,14,32,332.666666666667,91,0.351648351648352,1.69964041935647,0.0891985826480211,0.0445992913240105,"ok",0,0.928571428571429,0,91.55555,332.666666666667,0.891946957878315,91.1414317695565,0.0592632516483964,1.44237591754875,"WARNING: Sen slope influenced by censored values",0.0445992913240105,0.0445992913240105,0.0445992913240105,0.97421396941891,NA,"Very likely improving",15,"yearly","ecan","lowland","rural","canterbury",2,"SQ30369"
"ecan-00081","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,-29,333.666666666667,91,-0.318681318681319,-1.53285692406381,0.125311111389424,0.937344444305288,"ok",0,1,0,96.9,333.666666666667,-1.23168890977444,97.4718555652524,-1.84006893330817,-0.0776168998963042,"WARNING: Sen slope influenced by censored values",0.954185839895002,0.954185839895002,0.954185839895002,-1.27109278614493,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ30400"
"ecan-00084","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,-35,333.666666666667,91,-0.384615384615385,-1.86132626493462,0.0626981162609826,0.968650941869509,"ok",0,1,0,91.3393,333.666666666667,-1.25529416512915,91.9221151480957,-2.26580289311553,-0.291976535770036,"WARNING: Sen slope influenced by censored values",0.978255813552708,0.978255813552708,0.978255813552708,-1.3743198876378,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ30782"
"ecan-00086","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,-10,330,91,-0.10989010989011,-0.495433694306862,0.620294015349161,0.68985299232542,"ok",0,0.857142857142857,0,100,330,-0.454811301369864,100.211162389922,-2.06048797548964,0.962991126386246,"WARNING: Sen slope influenced by censored values",0.727586574741367,0.762888980710484,0.68985299232542,-0.454811301369864,NA,"Likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-1,"SQ30916"
"ecan-00088","MCI",14,1,1,NA,NA,13,13,12,0.445679641364611,13,-24,268.666666666667,78,-0.307692307692308,-1.40320441499909,0.160555891435809,0.919722054282096,"ok",0,1,0,115,268.666666666667,-0.677382862020854,115.31263824401,-2.56449165577709,0.070856349202912,"WARNING: Sen slope influenced by censored values",0.929217043189669,0.929217043189669,0.929217043189669,-0.589028575670307,NA,"Very likely degrading",15,"yearly","ecan","upland","rural","canterbury",-2,"SQ30928"
"ecan-00090","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,-11,333.666666666667,91,-0.120879120879121,-0.547448901451359,0.584070366945506,0.707964816527247,"ok",0,1,0,76.19045,333.666666666667,-0.437736191275169,76.3936846602349,-2.52087709221878,0.986794612860436,"WARNING: Sen slope influenced by censored values",0.749747431203698,0.749747431203698,0.749747431203698,-0.574528948542986,NA,"Likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-1,"SQ30975"
"ecan-00091","MCI",14,1,0,NA,NA,13,13,12,0.445679641364611,13,16,268.666666666667,78,0.205128205128205,0.915133314129845,0.360121647755378,0.180060823877689,"ok",0,1,0,77.1429,268.666666666667,0.667933792628997,76.8346228649405,-0.555863977075074,1.71508258924618,"WARNING: Sen slope influenced by censored values",0.17970017385543,0.17970017385543,0.17970017385543,0.865839620534096,NA,"Likely improving",15,"yearly","ecan","lowland","rural","canterbury",1,"SQ30976"
"ecan-00102","MCI",14,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","lowland","rural","canterbury",NA,"SQ33270"
"ecan-00104","MCI",14,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","upland","rural","canterbury",NA,"SQ33962"
"ecan-00106","MCI",13,1,0,NA,NA,13,13,12,0.445679641364612,13,-7,267.666666666667,78,-0.0897435897435897,-0.366736473976828,0.713815597049498,0.643092201475251,"ok",0,0.923076923076923,0,77.6471,267.666666666667,-0.252371735180405,77.7635792623909,-1.45733365107222,0.951408308719196,"WARNING: Sen slope influenced by censored values",0.68757276752145,0.68757276752145,0.68757276752145,-0.325024032037778,NA,"Indeterminate",15,"yearly","ecan","lowland","rural","canterbury",0,"SQ34191"
"ecan-00107","MCI",14,1,0,NA,NA,13,13,12,0.445679641364611,13,16,268.666666666667,78,0.205128205128205,0.915133314129845,0.360121647755378,0.180060823877689,"ok",0,1,0,80,268.666666666667,1.31640592585563,79.3924280342205,-1.03358281809033,2.71622729091805,"WARNING: Sen slope influenced by censored values",0.189460486041238,0.189460486041238,0.189460486041238,1.64550740731954,NA,"Likely improving",15,"yearly","ecan","lowland","rural","canterbury",1,"SQ34412"
"ecan-00117","MCI",14,1,1,NA,NA,13,13,12,0.445679641364611,13,-20,268.666666666667,78,-0.256410256410256,-1.15916886456447,0.246387360029247,0.876806319985377,"ok",0,1,0,95.2,268.666666666667,-0.453763731259812,95.4094294144276,-1.36910166859162,0.0871464421274243,"WARNING: Sen slope influenced by censored values",0.895469043275349,0.895469043275349,0.895469043275349,-0.476642574852744,NA,"Likely degrading",15,"yearly","ecan","upland","forest","canterbury",-1,"SQ10005"
"ecan-00122","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,34,332.666666666667,91,0.373626373626374,1.80929463996011,0.0704052412754327,0.0352026206377163,"ok",0,0.928571428571429,0,94.83515,332.666666666667,0.982702240279466,94.3788953884417,0.180299298140549,1.85465826763384,"WARNING: Sen slope influenced by censored values",0.0352026206377163,0.0352026206377163,0.0352026206377163,1.03622152786121,NA,"Very likely improving",15,"yearly","ecan","upland","rural","canterbury",2,"SQ10206"
"ecan-00123","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,-41,333.666666666667,91,-0.450549450549451,-2.18979560580544,0.0285390635703624,0.985730468214819,"ok",0,1,0,100.476,333.666666666667,-1.20478284771853,101.035363465012,-1.8426349640311,-0.291052336483907,"WARNING: Sen slope influenced by censored values",0.98816610264002,0.98816610264002,0.98816610264002,-1.19907524953076,NA,"Very likely degrading",15,"yearly","ecan","upland","rural","canterbury",-2,"SQ10275"
"ecan-00124","MCI",14,1,1,NA,NA,13,13,12,0.445679641364611,13,-35,265,78,-0.448717948717949,-2.08860339723543,0.0367434391281594,0.98162828043592,"ok",0,0.846153846153846,0,107.692,265,-1.18062981386868,108.236906067939,-1.68635356473579,-0.610420235024592,"WARNING: Sen slope influenced by censored values",0.986498084285387,0.990210551648504,0.98162828043592,-1.09630224517019,NA,"Very likely degrading",15,"yearly","ecan","upland","rural","canterbury",-2,"SQ10301"
"ecan-00128","MCI",15,1,1,NA,NA,13,13,12,0.445679641364611,13,24,268.666666666667,78,0.307692307692308,1.40320441499909,0.160555891435809,0.0802779457179045,"ok",0,1,0,114.118,268.666666666667,1.39671630262323,113.473361706482,-0.268809325583179,2.82071345061568,"WARNING: Sen slope influenced by censored values",0.0823661150155369,0.0823661150155369,0.0823661150155369,1.22392287160941,NA,"Very likely improving",15,"yearly","ecan","upland","rural","canterbury",2,"SQ26368"
"ecan-00129","MCI",15,1,1,NA,NA,14,14,13,0.447811674319492,14,-21,333.666666666667,91,-0.230769230769231,-1.09489780290272,0.273561411724749,0.863219294137626,"ok",0,1,0,110,333.666666666667,-0.577777335164836,110.268253762755,-1.52787351268257,0.493253781238423,"WARNING: Sen slope influenced by censored values",0.887735919500183,0.887735919500183,0.887735919500183,-0.525252122877124,NA,"Likely degrading",15,"yearly","ecan","upland","rural","canterbury",-1,"SQ26369"
"ecan-00130","MCI",14,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","lowland","rural","canterbury",NA,"SQ30011"
"ecan-00133","MCI",14,1,0,NA,NA,13,13,12,0.445679641364611,13,-2,268.666666666667,78,-0.0256410256410256,-0.0610088876086563,0.951352130954404,0.524323934522798,"ok",0,1,0,109.444,268.666666666667,-0.325952126898751,109.594439443184,-2.93137732508965,1.07730469567413,"WARNING: Sen slope influenced by censored values",0.588582601693722,0.588582601693722,0.588582601693722,-0.297825487828251,NA,"Indeterminate",15,"yearly","ecan","upland","rural","canterbury",0,"SQ30103"
"ecan-00134","MCI",14,1,1,NA,NA,13,13,12,0.445679641364611,13,-38,266.666666666667,78,-0.487179487179487,-2.26577801207444,0.0234649782886856,0.988267510855657,"ok",0,0.846153846153846,0,116,266.666666666667,-2.21311551323641,117.021437929186,-3.58692980535143,-0.952962059757586,"WARNING: Sen slope influenced by censored values",0.991535646756956,0.992847060782285,0.990017773347392,-1.90785820106587,NA,"Very likely degrading",15,"yearly","ecan","upland","forest","canterbury",-2,"SQ30184"
"ecan-00145","MCI",14,1,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","upland","rural","canterbury",NA,"SQ00132"
"ecan-00148","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,-9,333.666666666667,91,-0.0989010989010989,-0.437959121161087,0.661415917007863,0.669292041496068,"ok",0,1,0,87.85325,333.666666666667,-0.530181868667186,88.0994058675955,-1.16951356104386,0.837851141620585,"WARNING: Sen slope influenced by censored values",0.690068230985573,0.690068230985573,0.690068230985573,-0.603485777324329,NA,"Indeterminate",15,"yearly","ecan","lowland","urban","canterbury",0,"SQ30390"
"ecan-00154","MCI",14,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","lowland","forest","canterbury",NA,"SQ33899"
"ecan-00160","MCI",13,1,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","lowland","rural","canterbury",NA,"SQ35172"
"ecan-00170","MCI",14,1,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","upland","rural","canterbury",NA,"SQ35874"
"ecan-00176","MCI",14,1,0,NA,NA,13,13,12,0.445679641364611,13,-22,268.666666666667,78,-0.282051282051282,-1.28118663978178,0.200128117678602,0.899935941160699,"ok",0,1,0,88.3333,268.666666666667,-0.638179649490646,88.6278444536111,-1.69100466566708,0.126978513801921,"WARNING: Sen slope influenced by censored values",0.924890253705252,0.924890253705252,0.924890253705252,-0.722467800354618,NA,"Likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-1,"SQ33274"
"ecan-00177","MCI",13,1,1,NA,NA,13,13,12,0.445679641364611,13,-30,268.666666666667,78,-0.384615384615385,-1.76925774065103,0.0768508722678888,0.961574563866056,"ok",0,1,0,97.5,268.666666666667,-0.784214957642988,97.861945365066,-1.34939448229364,-0.214579348030892,"WARNING: Sen slope influenced by censored values",0.96969311963249,0.96969311963249,0.96969311963249,-0.804323033479987,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ00230"
"ecan-00178","MCI",12,1,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","ecan","lowland","forest","canterbury",NA,"SQ21045"
"ecan-00179","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,-9,333.666666666667,91,-0.0989010989010989,-0.437959121161087,0.661415917007863,0.669292041496068,"ok",0,1,0,95.6217,333.666666666667,-0.517676184793726,95.8620496572257,-1.36030487640217,0.69247635515161,"WARNING: Sen slope influenced by censored values",0.716779016296297,0.716779016296297,0.716779016296297,-0.541379399021065,NA,"Indeterminate",15,"yearly","ecan","lowland","forest","canterbury",0,"SQ21046"
"ecan-00182","MCI",14,1,1,NA,NA,14,14,13,0.447811674319492,14,34,332.666666666667,91,0.373626373626374,1.80929463996011,0.0704052412754327,0.0352026206377163,"ok",0,0.928571428571429,0,84.29825,332.666666666667,0.701761207685268,83.9724322964318,0.169220151813572,1.58470965091625,"WARNING: Sen slope influenced by censored values",0.0352026206377163,0.0352026206377163,0.0352026206377163,0.832474230111857,NA,"Very likely improving",15,"yearly","ecan","lowland","rural","canterbury",2,"SQ20541"
"ecan-00183","MCI",13,1,1,NA,NA,13,13,12,0.445679641364612,13,-23,267.666666666667,78,-0.294871794871795,-1.3447004045817,0.178722003944218,0.910638998027891,"ok",0,0.923076923076923,0,93.75,267.666666666667,-0.489912603230627,93.9761135091834,-0.869506809215282,0.0273771696228401,"WARNING: Sen slope influenced by censored values",0.92880461301399,0.92880461301399,0.92880461301399,-0.522573443446003,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ21254"
"ecan-10033","MCI",14,1,1,NA,NA,13,13,12,0.445679641364611,13,-34,268.666666666667,78,-0.435897435897436,-2.01329329108566,0.044083783741321,0.977958108129339,"ok",0,1,0,102.5,268.666666666667,-2.12214016632542,103.479449307535,-3.17768269810133,-0.973110414717864,"WARNING: Sen slope influenced by censored values",0.98329178756665,0.98329178756665,0.98329178756665,-2.07038065007358,NA,"Very likely degrading",15,"yearly","ecan","lowland","rural","canterbury",-2,"SQ20250"
"ecan-10038","MCI",15,1,1,NA,NA,13,13,12,0.445679641364612,13,-35,267.666666666667,78,-0.448717948717949,-2.07817335253536,0.0376933955029609,0.98115330224852,"ok",0,0.923076923076923,0,123.448,267.666666666667,-1.03683169939376,123.926537707412,-1.82757919927503,-0.183171842603001,"WARNING: Sen slope influenced by censored values",0.986111403957958,0.986111403957958,0.986111403957958,-0.839893476924505,NA,"Very likely degrading",15,"yearly","ecan","upland","forest","canterbury",-2,"SQ00224"
"es-00001","MCI",11,1,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","lowland","rural","southland",NA,"Waiau River at Tuatapere"
"es-00002","MCI",13,1,0,NA,NA,13,13,12,0.445679641364611,13,-15,259,78,-0.192307692307692,-0.86991767240168,0.384345396934121,0.80782730153294,"ok",0,0.692307692307692,0,106,259,-0.286087941601607,106.132040588432,-1.03230893909156,0.358960632893337,"WARNING: Sen slope influenced by censored values",0.839935207821184,0.914189460650666,0.732821819975254,-0.269894284529818,NA,"Likely degrading",15,"yearly","es","upland","rural","southland",-1,"Mararoa River at Weir Road"
"es-00004","MCI",6,0,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","upland","forest","southland",NA,"Aparima River at Dunrobin"
"es-00006","MCI",12,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","lowland","forest","southland",NA,"Cascade Stream at Pourakino Valley Road"
"es-00007","MCI",11,1,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","lowland","forest","southland",NA,"Pourakino River at Ermedale Road"
"es-00008","MCI",10,1,0,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","lowland","rural","southland",NA,"Otautau Stream at Otautau-Tuatapere Road"
"es-00009","MCI",7,0,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","upland","rural","southland",NA,"Oreti River at Three Kings"
"es-00011","MCI",11,0,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","upland","rural","southland",NA,"Oreti River at Lumsden Bridge"
"es-00012","MCI",12,1,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed","es","upland","forest","southland",NA,"Cromel Stream at Selbie Road"
"es-00013","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,12,330.666666666667,91,0.131868131868132,0.604919349463082,0.545232585815683,0.272616292907842,"ok",0,0.785714285714286,0,120,330.666666666667,0.276216284345853,119.871756725125,-0.470055772711851,0.724126264899848,"WARNING: Sen slope influenced by censored values",0.272616292907842,0.310323350160872,0.237333970717394,0.230180236954878,NA,"Likely improving",15,"yearly","es","upland","rural","southland",1,"Irthing Stream at Ellis Road"
"es-00014","MCI",14,1,0,NA,NA,14,14,13,0.447811674319492,14,1,329,91,0.010989010989011,0,1,0.5,"ok",0,0.785714285714286,0,79.5,329,0,79.5,-0.598661840909595,0.736094823588957,"WARNING: Sen slope influenced by censored values",0.5,0.565683594827195,0.434316405172805,0,NA,"Indeterminate",15,"yearly","es","lowland","rural","southland",0,"Winton Stream at Lochiel"
